theta1,theta2,theta3,theta4,theta5,dtheta1,dtheta2,dtheta3,dtheta4,dtheta5,ddtheta1,ddtheta2,ddtheta3,ddtheta4,ddtheta5,Re_1x,Re_1y,Re_2x,Re_2y,Re_3x,Re_3y,Re_4x,Re_4y,Re_5x,Re_5y
0.512762,3.24749,-1.18853,4.34123,-0.663388,-16.0398,0.501507,-5.12904,3.52261,-1.47484,51.6043,46.1955,-29.1803,10.1166,-1.94655,-25.9148,-13.4874,-5.83835,-6.94973,-7.28333,5.9749,3.10117,2.1678,-0.819926,-0.0546898
0.353127,3.25443,-1.24124,4.37695,-0.678233,-16.0441,0.851216,-5.40758,3.62004,-1.49409,94.3587,55.2266,-29.73,10.3609,-1.96152,-27.5576,-7.8963,-5.49721,-7.85724,-7.45045,7.56834,3.13285,2.48775,-0.835819,-0.0356993
0.195334,3.26527,-1.29677,4.41366,-0.693271,-15.7023,1.27635,-5.69474,3.71995,-1.51349,136.835,65.1975,-29.98,10.6,-1.97684,-26.329,-1.87325,-4.72953,-8.82352,-7.4488,9.33412,3.14684,2.82895,-0.851648,-0.0159496
0.0430213,3.28081,-1.3552,4.45138,-0.708505,-14.9659,1.78671,-5.9884,3.82233,-1.53303,172.478,75.9471,-29.8644,10.8323,-1.99251,-21.978,3.29606,-3.3754,-9.79442,-7.23228,11.2547,3.14024,3.19138,-0.86739,0.00457995
-0.0999127,3.30195,-1.41658,4.49013,-0.723934,-13.8218,2.3917,-6.28585,3.92712,-1.55272,193.132,87.1747,-29.314,11.0559,-2.00855,-14.9904,6.32518,-1.24507,-10.671,-6.75324,13.2984,3.10991,3.57469,-0.883024,0.02591
-0.229759,3.32967,-1.48093,4.52994,-0.739561,-12.3115,3.09954,-6.58374,4.03425,-1.57257,189.882,98.3943,-28.2593,11.2689,-2.02497,-6.52638,6.36683,1.86986,-11.2882,-5.9661,15.4176,3.05253,3.97822,-0.898527,0.0480615
-0.343618,3.36502,-1.54822,4.57084,-0.755388,-10.5483,3.91594,-6.87808,4.14366,-1.59258,154.035,108.892,-26.6342,11.4692,-2.04176,1.91596,3.29582,6.16999,-11.3903,-4.83219,17.5464,2.96457,4.40089,-0.913873,0.0710557
-0.440152,3.40909,-1.61841,4.61284,-0.771415,-8.72733,4.84259,-7.16416,4.25525,-1.61275,77.9086,117.694,-24.3806,11.6547,-2.05894,8.92548,-2.32658,11.799,-10.6093,-3.3258,19.6005,2.84235,4.84112,-0.929036,0.0949138
-0.520397,3.46294,-1.69137,4.65597,-0.787645,-7.12918,5.87501,-7.43663,4.3689,-1.63308,-44.6939,123.574,-21.4541,11.8228,-2.07651,13.4296,-9.54623,18.7661,-8.45948,-1.44109,21.4793,2.6821,5.29686,-0.943989,0.119657
-0.588569,3.52752,-1.76695,4.70024,-0.804079,-6.11403,7.00027,-7.68954,4.48447,-1.65359,-217.993,125.119,-17.8302,11.9713,-2.09448,14.6008,-17.2889,26.8407,-4.36943,0.800929,23.0705,2.47998,5.76543,-0.958702,0.145308
-0.65279,3.60363,-1.84491,4.74568,-0.820719,-6.10992,8.19454,-7.91644,4.60179,-1.67426,-442.596,120.892,-13.5108,12.0973,-2.11286,11.4217,-24.2472,35.4397,2.2193,3.34638,24.2573,2.23219,6.24354,-0.973143,0.171887
-0.725646,3.69174,-1.92495,4.79229,-0.837567,-7.59338,9.42118,-8.11054,4.7207,-1.69512,-710.475,109.707,-8.52987,12.1981,-2.13165,2.14356,-28.0216,43.5523,11.6655,6.10496,24.9293,1.93502,6.72717,-0.98728,0.199417
-0.824432,3.79188,-2.00672,4.8401,-0.854624,-11.054,10.63,-8.26499,4.84096,-1.71616,-992.954,91.0071,-2.95837,12.271,-2.15085,-15.554,-23.1673,49.78,23.863,8.95023,24.9954,1.58503,7.21159,-1.00108,0.227919
-0.970743,3.90355,-2.08979,4.88913,-0.871892,-16.916,11.7589,-8.3731,4.96235,-1.73738,-1218.83,65.2767,3.09351,12.3131,-2.17047,-41.3682,1.59649,52.574,37.9744,11.725,24.3974,1.17906,7.6913,-1.0145,0.257414
-1.18861,4.02557,-2.17366,4.93936,-0.889374,-25.3633,12.7383,-8.42876,5.0846,-1.7588,-1251.28,34.3325,9.47679,12.3216,-2.19052,-62.0332,62.7948,50.6914,52.3166,14.2524,23.1218,0.714494,8.16002,-1.0275,0.287924
-1.49997,4.15613,-2.25779,4.99082,-0.907071,-36.0057,13.4993,-8.42673,5.20742,-1.78041,-909.971,1.32292,16.0078,12.2935,-2.211,-36.6634,163.452,43.7562,64.5793,16.352,21.2085,0.189308,8.61073,-1.04005,0.319469
-1.91637,4.29281,-2.34159,5.04352,-0.924985,-47.4111,13.9852,-8.36308,5.33048,-1.80221,-126.562,-29.7064,22.476,12.2263,-2.2319,84.3378,246.072,32.6525,72.4445,17.8593,18.752,-0.397704,9.03565,-1.0521,0.352072
-2.42862,4.43277,-2.42442,5.09744,-0.943118,-56.8578,14.1634,-8.23551,5.45343,-1.82422,801.027,-54.6504,28.6551,12.1173,-2.25323,258.369,195.813,19.4442,74.4221,18.6456,15.8961,-1.04678,9.42639,-1.0636,0.385751
-3.00113,4.57302,-2.50566,5.15258,-0.961472,-61.0634,14.0349,-8.04368,5.5759,-1.84644,1272.24,-70.3363,34.3167,11.9643,-2.27499,318.139,11.1273,6.72924,70.4863,18.6348,12.8199,-1.75702,9.774,-1.0745,0.420527
-3.57933,4.71079,-2.58467,5.20895,-0.98005,-58.2114,13.6387,-7.78936,5.69748,-1.86887,1011.55,-75.2892,39.2446,11.7652,-2.29717,209.151,-127.18,-3.29839,62.1195,17.8134,9.7191,-2.52622,10.0691,-1.08476,0.456418
-4.11005,4.84384,-2.66086,5.26652,-0.998853,-49.8253,13.0471,-7.47658,5.81774,-1.89151,387.782,-69.969,43.2489,11.5185,-2.31978,77.8907,-130.572,-9.5765,51.7105,16.2326,6.7839,-3.35072,10.3023,-1.09431,0.493442
-4.56378,4.97072,-2.73368,5.32529,-1.01788,-40.2311,12.3539,-7.11153,5.93623,-1.91437,-123.859,-56.4328,46.1772,11.223,-2.34282,16.8042,-85.6655,-12.3352,41.6596,14.001,4.17858,-4.2253,10.4639,-1.1031,0.531618
-4.94484,5.0909,-2.80266,5.38522,-1.03714,-33.6526,11.6584,-6.70239,6.05249,-1.93746,-386.918,-37.6416,47.9223,10.8783,-2.36626,-3.41373,-62.1822,-12.7173,33.6654,11.2695,2.0259,-5.14307,10.5447,-1.11108,0.57096
-5.28342,5.20476,-2.86739,5.44631,-1.05664,-31.7318,11.0489,-6.25901,6.16604,-1.96077,-489.697,-16.726,48.4264,10.4845,-2.39012,-22.8228,-61.0058,-12.1826,28.458,8.21267,0.398856,-6.09545,10.5363,-1.11817,0.611482
-5.61742,5.3134,-2.92761,5.50852,-1.07636,-33.6043,10.5908,-5.79255,6.27638,-1.98432,-530.646,3.55315,47.6794,10.0424,-2.41437,-57.1094,-63.7744,-12.0221,25.929,5.00874,-0.679863,-7.07221,10.4308,-1.12431,0.653199
-5.97693,5.41846,-2.98313,5.5718,-1.09632,-37.6172,10.3214,-5.31495,6.38303,-2.00811,-538.121,21.0802,45.7145,9.55377,-2.43902,-108.632,-50.1742,-13.1218,25.4396,1.82216,-1.2315,-8.06154,10.2219,-1.12943,0.696121
-6.37908,5.52181,-3.03392,5.63614,-1.11653,-42.5602,10.2499,-4.83852,6.48551,-2.03213,-468.367,34.4448,42.6007,9.02116,-2.46404,-164.62,2.55635,-15.929,26.1145,-1.20883,-1.31036,-9.05023,9.90486,-1.13346,0.740257
-6.83031,5.6253,-3.08004,5.70147,-1.13697,-47.7196,10.3616,-4.37549,6.58334,-2.0564,-243.686,42.8789,38.4338,8.44804,-2.48944,-187.199,105.619,-20.5141,27.0414,-3.97887,-0.991079,-10.0239,9.47677,-1.13632,0.785614
-7.32836,5.73055,-3.12168,5.76776,-1.15766,-52.3652,10.624,-3.93758,6.67608,-2.08092,161.579,46.1461,33.327,7.83886,-2.51518,-126.106,224.764,-26.6426,27.3805,-6.41666,-0.356467,-10.9674,8.93699,-1.13793,0.832195
-7.86119,5.83886,-3.15915,5.83494,-1.17859,-55.3664,10.9938,-3.53572,6.7633,-2.10568,622.426,44.4322,27.4024,7.19899,-2.54127,18.0343,272.725,-33.8266,26.4324,-8.48171,0.512362,-11.8651,8.2873,-1.1382,0.880002
-8.40586,5.95102,-3.19286,5.90297,-1.19978,-55.3833,11.422,-3.17984,6.84463,-2.13071,876.818,38.2569,20.7841,6.53477,-2.56768,148.113,196.88,-41.3667,23.7008,-10.1583,1.54272,-12.7013,7.53204,-1.13706,0.929032
-8.93203,6.06739,-3.2233,5.97177,-1.22121,-51.7147,11.8592,-2.8787,6.91972,-2.15599,727.004,28.4125,13.5928,5.85344,-2.5944,168.858,69.225,-48.4104,18.9649,-11.4482,2.67388,-13.461,6.67817,-1.1344,0.97928
-9.41208,6.18784,-3.25106,6.0413,-1.2429,-45.2361,12.2591,-2.63988,6.98833,-2.18154,231.51,15.9187,5.94303,5.1631,-2.6214,110.827,-4.18897,-54.0525,12.3468,-12.3628,3.8578,-14.1302,5.73519,-1.13014,1.03074
-9.83386,6.31181,-3.27678,6.11147,-1.26484,-38.4667,12.5819,-2.46971,7.05022,-2.20735,-363.636,1.97917,-2.05877,4.47263,-2.64867,63.3966,-16.174,-57.4806,4.33944,-12.9168,5.05784,-14.6964,4.71498,-1.12418,1.08339
-10.2086,6.4384,-3.30119,6.18224,-1.28705,-34.4162,12.7968,-2.37338,7.10529,-2.23343,-833.136,-12.0755,-10.3135,3.79159,-2.67619,56.6846,-24.0508,-58.1432,-4.23944,-13.122,6.24603,-15.1491,3.63149,-1.11641,1.13721
-10.5689,6.56647,-3.32503,6.25351,-1.30952,-35.0335,12.8837,-2.35496,7.15349,-2.25978,-1056.31,-24.8655,-18.7282,3.13007,-2.70395,62.3549,-67.1092,-55.8936,-12.3829,-12.9835,7.39946,-15.4803,2.50035,-1.10674,1.19219
-10.9568,6.69472,-3.3491,6.32524,-1.33225,-40.3976,12.8351,-2.41751,7.19486,-2.28641,-977.32,-35.0547,-27.2137,2.4986,-2.73191,32.6212,-147.267,-51.0542,-19.1003,-12.4965,8.49626,-15.6849,1.33837,-1.09506,1.24829
-11.4085,6.82188,-3.37421,6.39735,-1.35525,-48.9308,12.6568,-2.56311,7.22955,-2.31331,-593.334,-41.4422,-35.6818,1.90797,-2.76006,-77.9575,-219.256,-44.3715,-23.6393,-11.6454,9.51118,-15.7607,0.162961,-1.08125,1.30548
-11.9416,6.94676,-3.40121,6.46977,-1.37852,-58.0873,12.3679,-2.79291,7.25781,-2.34049,-26.4242,-43.0386,-44.0416,1.36906,-2.78839,-255.84,-186.178,-36.8652,-25.658,-10.4035,10.4109,-15.7086,-1.00847,-1.06522,1.36371
-12.5491,7.06845,-3.43092,6.54245,-1.40206,-65.1275,11.9997,-3.10719,7.28,-2.36795,449.865,-39.1156,-52.1969,0.892674,-2.81688,-371.49,5.01326,-29.6177,-25.2986,-8.73533,11.1491,-15.5327,-2.15916,-1.04684,1.42295
-13.2033,7.18639,-3.46419,6.61532,-1.42588,-68.0725,11.5945,-3.50529,7.29658,-2.3957,596.499,-29.2325,-60.0424,0.4894,-2.8455,-294.788,237.173,-23.5678,-23.1544,-6.60052,11.6609,-15.2399,-3.27365,-1.026,1.48313
-13.867,7.30048,-3.50185,6.68833,-1.44998,-66.6557,11.2028,-3.98563,7.30811,-2.42372,436.691,-13.2524,-67.4614,0.169405,-2.87425,-80.9118,333.755,-19.3591,-20.1596,-3.95995,11.8579,-14.8397,-4.33827,-1.00258,1.54419
-14.5088,7.41115,-3.5447,6.76144,-1.47436,-62.484,10.8812,-4.54562,7.31528,-2.45204,170.59,8.62191,-74.3239,-0.0577027,-2.90311,109.624,270.265,-17.2611,-17.4539,-0.785176,11.623,-14.3438,-5.34174,-0.976466,1.60607
-15.1136,7.5194,-3.59352,6.8346,-1.49902,-58.0058,10.6888,-5.18151,7.31887,-2.48064,-83.0632,35.7572,-80.4849,-0.183022,-2.93207,203.431,140.871,-17.1409,-16.2672,2.92896,10.8072,-13.7653,-6.27546,-0.94754,1.6687
-15.685,7.62681,-3.64904,6.90779,-1.52398,-55.1258,10.6842,-5.88835,7.31975,-2.50952,-335.033,66.909,-85.7847,-0.198494,-2.96113,225.395,14.7347,-18.442,-17.8383,7.14813,9.22965,-13.1186,-7.13386,-0.915682,1.73197
-16.2404,7.73551,-3.71194,6.98098,-1.54922,-54.6646,10.9216,-6.65981,7.3189,-2.5387,-575.544,99.9318,-90.0506,-0.0970122,-2.99027,210.549,-105.487,-20.1256,-23.3369,11.7791,6.68228,-12.4184,-7.9145,-0.880772,1.79581
-16.8036,7.8481,-3.78281,7.05417,-1.57475,-56.7332,11.4447,-7.48801,7.31737,-2.56817,-638.374,131.397,-93.0994,0.127473,-3.01949,143.604,-240.508,-20.5588,-33.7124,16.6482,2.94323,-11.679,-8.61809,-0.842693,1.86011
-17.3967,7.96752,-3.86217,7.12734,-1.60059,-60.9709,12.2795,-8.36346,7.31629,-2.59793,-223.609,156.202,-94.7427,0.479873,-3.0488,-34.742,-348.52,-17.4,-49.357,21.4817,-2.19932,-10.9138,-9.24838,-0.801326,1.92476
-18.0304,8.09678,-3.95044,7.20051,-1.62672,-65.9485,13.4224,-9.27485,7.31686,-2.62797,770.56,167.395,-94.7933,0.963898,-3.0782,-291.926,-282.796,-7.65877,-69.4715,25.8904,-8.91045,-10.1347,-9.81192,-0.756555,1.98964
-18.6914,8.23859,-4.0479,7.27371,-1.65315,-68.4968,14.8267,-10.2091,7.32033,-2.65832,1703.49,156.62,-93.074,1.58199,-3.1077,-382.682,-15.2479,11.7181,-91.1669,29.3692,-17.2586,-9.35161,-10.3177,-0.708265,2.05463
-19.3389,8.39486,-4.1547,7.34696,-1.67989,-64.8983,16.3854,-11.1512,7.328,-2.68895,1409.31,115.788,-89.4279,2.33528,-3.1373,-203.532,150.663,42.2887,-108.733,31.3158,-27.1558,-8.57171,-10.7768,-0.656346,2.11958
-19.9232,8.56605,-4.27084,7.42033,-1.70693,-54.6751,17.9188,-12.0844,7.34117,-2.71988,-330.377,40.4265,-83.7309,3.22353,-3.16702,-56.5606,84.5809,81.5262,-114.16,31.0803,-38.2966,-7.79927,-11.2019,-0.600687,2.18435
-20.4236,8.75045,-4.39612,7.49386,-1.73429,-43.5652,19.1732,-12.9903,7.36121,-2.75111,-2261.61,-65.7779,-75.9061,4.2451,-3.19689,-61.0371,53.042,120.45,-100.261,28.0492,-50.1097,-7.03525,-11.6064,-0.541182,2.24879
-20.879,8.9437,-4.53018,7.56764,-1.76196,-40.8989,19.8453,-13.8491,7.38945,-2.78263,-2972.65,-187.461,-65.9406,5.39686,-3.22692,-10.423,160.315,144.472,-66.263,21.7633,-61.7417,-6.27704,-12.0044,-0.477729,2.31272
-21.3807,9.13861,-4.67243,7.64175,-1.78995,-52.1447,19.6414,-14.6402,7.42724,-2.81445,-1844.29,-298.757,-53.9053,6.67417,-3.25715,234.19,224.95,139.986,-22.0667,12.0554,-72.0949,-5.51826,-12.4095,-0.41023,2.37597
-22.0201,9.32582,-4.8221,7.71629,-1.81825,-73.2171,18.3666,-15.3424,7.47587,-2.84657,319.11,-371.365,-39.9779,8.0707,-3.2876,534.44,-23.448,104.013,14.7175,-0.817463,-79.9356,-4.7487,-12.8347,-0.338592,2.43836
-22.8273,9.4952,-4.97819,7.79139,-1.84688,-92.5115,16.0173,-15.9351,7.53664,-2.87899,1026.36,-386.49,-24.4665,9.57842,-3.3183,448.649,-536.835,48.3038,29.5417,-16.0863,-84.0752,-3.95423,-13.2909,-0.262726,2.49969
-23.7607,9.63777,-5.13952,7.86716,-1.87584,-100.839,12.8269,-16.3987,7.61075,-2.91172,-225.083,-342.937,-7.83223,11.1874,-3.34931,-151.43,-785.131,-7.60745,20.5483,-32.4718,-83.6045,-3.11685,-13.7869,-0.182551,2.55975
-24.7505,9.74769,-5.30471,7.94375,-1.90512,-99.8034,9.23117,-16.7164,7.69935,-2.94475,-306.762,-255.675,9.29696,12.8855,-3.38065,-782.826,-324.145,-48.3966,-2.26307,-48.3056,-78.1332,-2.21483,-14.3282,-0.09799,2.61834
-25.7403,9.82358,-5.47226,8.02131,-1.93473,-97.1119,5.75461,-16.8752,7.8035,-2.97809,1130.38,-146.964,26.1265,14.6587,-3.41238,-640.383,481.645,-69.2529,-26.2191,-61.778,-67.9658,-1.22297,-14.9157,-0.00897358,2.67522
-26.7014,9.86871,-5.64056,8.09999,-1.96469,-95.2901,2.87009,-16.8676,7.92414,-3.01174,1368.57,-37.1139,41.718,16.4901,-3.44454,34.9274,687.154,-73.664,-43.714,-71.2708,-54.1455,-0.112984,-15.5454,0.0845604,2.73017
-27.6178,9.89008,-5.80795,8.17997,-1.99497,-90.6388,0.894507,-16.693,8.06208,-3.04571,-19.9419,60.0994,55.0365,18.3603,-3.47718,454.754,351.405,-67.9049,-53.3424,-75.6977,-38.323,1.14585,-16.2067,0.182667,2.78293
-28.4829,9.89696,-5.97284,8.26141,-2.0256,-82.8533,-0.0450629,-16.3596,8.21799,-3.08,-1261.8,137.374,65.0212,20.2469,-3.51036,504.258,-71.9522,-57.1598,-56.9026,-74.7502,-22.4609,2.58582,-16.8816,0.285392,2.83325
-29.31,9.89918,-6.13374,8.34451,-2.05658,-78.5769,0.0155744,-15.8852,8.39234,-3.11461,-1249.13,191.768,70.6682,22.1246,-3.54413,295.499,-432.584,-44.308,-56.4717,-68.9694,-8.44718,4.23949,-17.5431,0.392773,2.88086
-30.138,9.90582,-6.28942,8.42945,-2.0879,-82.6503,0.931595,-15.2977,8.58539,-3.14955,-255.953,222.799,71.112,23.9643,-3.57855,-169.34,-585.422,-30.3785,-53.2159,-59.617,2.27517,6.13803,-18.1545,0.504839,2.9255
-31.0106,9.92434,-6.43895,8.51641,-2.11957,-91.4801,2.50026,-14.6351,8.79718,-3.18482,699.74,231.677,65.6904,25.7338,-3.61367,-656.626,-261.224,-15.6014,-47.4522,-48.39,8.95589,8.30896,-18.6678,0.62161,2.96687
-31.9389,9.96011,-6.58185,8.60558,-2.1516,-97.4339,4.49728,-13.9447,9.02744,-3.22044,638.344,221.547,53.983,27.3973,-3.64955,-636.504,386.871,-0.360162,-39.131,-37.0741,11.6087,10.7733,-19.0234,0.743092,3.00468
-32.8952,10.0164,-6.71812,8.69714,-2.18399,-96.9726,6.7011,-13.2809,9.27565,-3.2564,-214.037,198.176,35.8241,28.9156,-3.68624,-71.9526,723.584,14.3655,-28.3413,-27.2404,10.9184,13.5424,-19.1499,0.869284,3.03862
-33.8462,10.0942,-6.84834,8.79127,-2.21673,-93.2956,8.91351,-12.7037,9.54089,-3.29272,-547.073,170.294,11.3015,30.2465,-3.7238,529.031,474.914,27.2378,-15.6603,-20.0515,8.05372,16.6132,-18.9646,1.00017,3.06836
-34.7812,10.1932,-6.97369,8.88812,-2.24985,-91.6267,10.9826,-12.2761,9.8219,-3.32941,123.667,148.856,-19.2359,31.3455,-3.76228,693.85,-161.622,37.348,-2.05979,-16.1915,4.47186,19.9645,-18.3753,1.13572,3.09359
-35.7081,10.3116,-7.09599,8.98785,-2.28333,-92.8938,12.8282,-12.0611,10.117,-3.36646,864.172,144.785,-55.1328,32.1663,-3.80171,264.755,-650.378,44.9915,11.9406,-15.8732,1.78629,23.5518,-17.2839,1.27591,3.11395
-36.6297,10.4477,-7.21765,9.09059,-2.31718,-93.2216,14.4637,-12.1197,10.4241,-3.40389,601.888,165.219,-95.3138,32.6627,-3.84215,-327.054,-562.139,51.5304,27.7651,-18.8512,1.72178,27.3029,-15.5913,1.42066,3.12909
-37.5355,10.5999,-7.34168,9.19643,-2.35141,-89.8374,16.0017,-12.5076,10.7407,-3.44172,-736.339,208.53,-138.074,32.7901,-3.88362,-573.489,-114.232,57.5965,50.0206,-24.3545,6.12875,31.1142,-13.2045,1.56992,3.13864
-38.4217,10.7686,-7.47157,9.30547,-2.38602,-85.9715,17.6307,-13.2713,11.0637,-3.47994,-1927.36,258.316,-180.769,32.5078,-3.92614,-488.983,362.848,59.6794,85.8659,-30.8678,16.9657,34.8489,-10.0459,1.72359,3.14222
-39.3158,10.9555,-7.61119,9.41774,-2.42102,-88.1917,19.5484,-14.4424,11.3897,-3.51857,-737.726,277.288,-219.428,31.7817,-3.96974,15.9855,768.349,46.5732,140.445,-35.7412,36.0825,38.3377,-6.0645,1.88157,3.13944
-40.2544,11.1633,-7.76459,9.53326,-2.4564,-97.2973,21.8421,-16.0299,11.7147,-3.55763,3219.07,205.987,-248.424,30.5874,-4.01441,777.86,412.341,0.0159627,206.663,-34.732,64.5582,41.3833,-1.24761,2.04373,3.12989
-41.2182,11.3941,-7.9357,9.65199,-2.49217,-102.043,24.3184,-18.0081,12.0347,-3.59711,3759.49,-19.4992,-260.462,28.9135,-4.06015,575.848,-337.382,-91.5302,252.649,-21.8596,101.342,43.769,4.36728,2.20992,3.11313
-42.1346,11.645,-8.12792,9.77386,-2.52835,-90.7182,26.3274,-20.303,12.3449,-3.63704,-2433.92,-411.54,-247.336,26.7649,-4.10694,168.76,-356.88,-200.645,226.573,9.63219,141.238,45.2726,10.6827,2.37998,3.08874
-42.9661,11.9046,-8.34356,9.89875,-2.56492,-72.742,26.7252,-22.7773,12.6409,-3.67741,-4879.4,-851.941,-202.012,24.1654,-4.15474,-132.264,-461.172,-241.836,107.535,64.1765,173.176,45.6843,17.5351,2.55369,3.05626
-43.7527,12.1505,-8.58317,10.0265,-2.6019,-71.0906,24.2118,-25.2207,12.9177,-3.71825,40.4414,-1093.31,-122.217,21.1602,-4.2035,-533.57,-123.08,-136.838,-33.715,138.479,181.155,44.8287,24.6958,2.73083,3.01523
-44.5849,12.3533,-8.8449,10.1569,-2.63929,-89.1355,18.1454,-27.3564,13.1709,-3.75957,623.838,-939.747,-14.642,17.8167,-4.25317,-428.228,315.485,70.0291,-88.2105,216.57,150.763,42.5871,31.8782,2.91113,2.96516
-45.5465,12.4867,-9.12412,10.2896,-2.6771,-108.283,9.40891,-28.8738,13.3963,-3.80136,-4397.34,-452.293,102.824,14.2248,-4.30367,-123.357,896.781,236.683,-44.3281,271.664,80.6129,38.9179,38.7552,3.09429,2.90557
-46.6916,12.5393,-9.41343,10.4245,-2.71533,-121.53,0.45816,-29.4953,13.5903,-3.84365,-1844.2,104.233,204.075,10.4947,-4.35491,1297.07,652.314,280.157,19.649,279.422,-9.68557,33.8714,44.9834,3.27998,2.83596
-48.0005,12.5225,-9.70352,10.5611,-2.75398,-137.115,-5.83056,-29.0649,13.7498,-3.88644,3995.78,500.45,263.751,6.75422,-4.40679,953.101,-1313.81,232.431,54.5843,235.806,-86.5867,27.5959,50.2341,3.46781,2.75581
-49.4091,12.4667,-9.98467,10.6991,-2.79306,-150.221,-7.72295,-27.6267,13.8732,-3.92973,1541.95,666.709,267.864,3.14463,-4.45922,-1119.12,-1225.82,164.314,64.6478,162.342,-123.783,20.332,54.2253,3.65733,2.66462
-50.8498,12.4106,-10.2487,10.8382,-2.83258,-147.808,-5.34994,-25.4495,13.9596,-3.97354,-2102.55,649.114,218.983,-0.18538,-4.5121,-1448.18,891.47,111.41,62.8515,91.028,-118.926,12.3943,56.7522,3.84809,2.56187
-52.2707,12.3874,-10.4907,10.978,-2.87254,-135.926,-0.203724,-22.9723,14.0098,-4.01788,-711.035,533.049,132.726,-3.08621,-4.5653,643.762,1429.96,70.0063,57.2771,43.3063,-90.3924,4.1438,57.709,4.03953,2.44705
-53.6511,12.4162,-10.7101,11.1181,-2.91294,-132.32,5.90497,-20.6886,14.0258,-4.06273,1123.72,405.01,29.2077,-5.41485,-4.61874,1374.58,-374.812,29.3515,53.3699,21.9987,-60.8339,-4.04856,57.0997,4.23106,2.31966
-55.0025,12.5017,-10.9106,11.2582,-2.9538,-137.256,11.6318,-19.0211,14.0111,-4.10812,-262.2,335.499,-74.217,-7.04258,-4.67231,-30.5715,-1463.92,-14.2832,52.0351,17.6226,-44.6786,-11.8393,55.0352,4.42203,2.17921
-56.3726,12.6392,-11.0994,11.398,-2.99511,-139.822,16.3998,-18.24,13.9707,-4.15404,-1082.09,358.875,-165.696,-7.86204,-4.72594,-1598.66,-312.273,-65.125,48.975,17.7459,-46.2745,-18.9466,51.7153,4.61172,2.02525
-57.7745,12.8216,-11.2853,11.5374,-3.03689,-139.939,20.3548,-18.445,13.9109,-4.2005,2180.07,451.491,-237.964,-7.79305,-4.77957,-500.996,1572.25,-133.282,30.0196,11.6645,-63.5234,-25.1749,47.4008,4.79937,1.85732
-59.16,13.0442,-11.4777,11.6761,-3.07913,-138.913,24.0969,-19.5927,13.8392,-4.24749,1530.38,517.405,-286.178,-6.78649,-4.83315,1180.5,642.488,-221.295,-36.5556,-9.1526,-90.7253,-30.4277,42.3788,4.98412,1.67501
-60.5054,13.3073,-11.6851,11.8142,-3.12184,-133.14,28.2198,-21.5389,13.764,-4.29502,-6329.55,395.15,-306.305,-4.8261,-4.88665,1057.07,-876.761,-291.765,-187.947,-51.2646,-118.698,-34.7061,36.9262,5.16508,1.47797
-61.8804,13.6123,-11.9144,11.9515,-3.16504,-133.124,32.7062,-24.0728,13.6943,-4.34309,588.078,-69.1388,-294.788,-1.92846,-4.94009,-1117.86,-1537.66,-251.481,-404.031,-117.414,-133.678,-38.0961,31.2778,5.34129,1.26587
-63.2819,13.9534,-12.1699,12.0882,-3.20871,-144.508,36.3854,-26.9357,13.6393,-4.39169,9217.06,-825.458,-249.58,1.85829,-4.9935,-1232.03,871.772,-41.6569,-526.982,-202.017,-118.088,-40.745,25.6021,5.51171,1.03843
-64.6691,14.3089,-12.4534,12.2245,-3.25288,-145.734,36.9587,-29.8323,13.6086,-4.44082,-4952.51,-1434.11,-172.252,6.45646,-5.04693,242.706,1387.25,177.198,-366.316,-286.315,-56.4372,-42.8344,19.9858,5.67527,0.795458
-66.0456,14.6397,-12.7637,12.3607,-3.29754,-131.853,32.245,-32.4445,13.6111,-4.49049,-239.394,-1323.82,-70.3952,11.7608,-5.10047,1525.22,-105.52,128.562,-23.9242,-339.025,53.091,-44.5488,14.4288,5.83084,0.536792
-67.297,14.9024,-13.0963,12.4972,-3.3427,-117.057,22.3913,-34.4593,13.6552,-4.54069,-1721.92,-444.291,41.0187,17.6402,-5.15423,263.467,-862.482,-140.66,172.649,-328.641,187.798,-46.0471,8.84692,5.97721,0.262359
-68.5829,15.073,-13.4443,12.6343,-3.38836,-121.871,11.0818,-35.6158,13.7484,-4.59143,-5213.43,653.893,140.896,23.9385,-5.20835,-1143.34,-833.422,-326.369,134.472,-245.011,303.182,-47.4342,3.08337,6.11317,-0.0278448
-69.9212,15.1652,-13.7986,12.7727,-3.43453,-145.352,3.88757,-35.7659,13.8971,-4.64271,4253.27,1441.52,206.624,30.4749,-5.26299,-1249.36,1469.91,-319.426,6.22384,-113.475,355.924,-48.7367,-3.07421,6.23743,-0.333744
-71.4194,15.2316,-14.1498,12.9129,-3.48122,-161.781,4.78244,-34.9325,14.1061,-4.69452,1512.52,1748.71,220.675,37.0442,-5.3183,1297.05,1375.2,-203.428,-107.596,16.5795,332.851,-49.8811,-9.86958,6.34867,-0.65518
-73.0281,15.3435,-14.4897,13.0554,-3.52843,-165.33,13.9414,-33.3379,14.3786,-4.74688,-2557.3,1621.11,176.026,43.4158,-5.37449,1712.57,-1572.77,-7.68631,-186.913,103.854,258.992,-50.6761,-17.5466,6.44553,-0.991909
-74.6279,15.5631,-14.813,13.2011,-3.57616,-159.062,28.3674,-31.3853,14.7159,-4.79979,6602.19,1174.51,77.6137,49.3356,-5.43174,-1514.89,-1219.87,316.165,-183.505,139.715,176.376,-50.8008,-26.309,6.52662,-1.3436
